学生ID,综合GPA
1351e2a8ee9140935e5e,3.6577691884157146
6dfd920349b8a916ac22,3.452755703320529
2180875a7b5c7dda9718,3.4322516657439004
ef1a837655081da642e6,3.597275396746792
8890952ff9a4e20993c9,3.327297656687175
ed1f9062e86a79c7a2af,3.557288187543794
1cf7548cc40b0b79f64e,3.1247348606996916
031bd3bb008fb4f2c112,3.4414729301804514
fefcaf838ab0e8212dfd,3.155832195714569
9168ab8d7845669a2127,3.415495741500258
f101cb94b348c2205ad6,3.4679345656846
b16b6ed24e53f9fea4dd,3.472915007715598
e8ee570ea57f4b778139,3.4752230438557006
5bb54454cc5efad653b9,3.460678128339791
9222399166e4c44b283d,3.0684072221869356
7e059d4e198ccf274add,3.3658407324647857
6bda9c2b8a031cfe4803,3.536321432832263
2d9baf59b9c182420aef,3.3404456130498903
daea515547958f68fe05,3.5211352535825093
093ca7c821652c08240e,3.3713560892795833
38a0e9d389400ae2c264,3.379805088086144
424f122d6bbaf7c74875,3.459469165433771
12e5361247ada675ad0b,3.5260370239981813
f7526c4b0544a70f581e,3.379035051231432
a4aa551a9c98177255e3,3.4135620502028945
e3d01867f48e5ecfd3d2,3.536411301292811
fa7f80a5d945943e12d6,3.057058939642054
304492d18a311aba8111,3.6146776756279473
426ad57c0a9a3222c1b5,3.496390034913423
b666761dd6fc0c0be18d,3.2236716235973453
7bbb8eea0dd7d0de5a59,3.381313707395048
adab9018092caf697aec,3.5649816364462033
ffc348c87d06e6408336,3.5136633973935054
69a2186136e1155f3c1c,3.2402777273066192
62f22a4e6b783dcebfcc,3.2971967923368823
276ba370b101f605b53a,3.5982321997397517
6f7347f6eed315786869,3.6061120767579364
93f11e5c0bf33b5248ff,3.6428539661856303
34f0c17b7a9f78536dbd,3.3462749933374183
5d78924134f8a62a8cb2,3.4583342530406833
6aa9b40b0892845670c3,3.3079856624382575
cc637c88352211aaecc9,3.128494640225654
9bfe7b6e13443cc7346c,3.4169250301428495
7b66b76aac857824b75a,3.5493224209091836
311061291a8a0d341365,3.4611329943165425
44b53c165b6aa2ccd535,2.9534838180895377
304d8513b85b2c35210e,3.5049144833865067
8769068b2c46220454c4,3.424869199119908
bc29208a3bfd2ea49d2c,3.5980857219031552
4ba3813bf8bd5d313590,3.4701940051943296
b20b5976497a1ffeebe6,3.6010834271852543
75ace52f4f0b7823d978,3.4848620230332967
dcaab860589bdf558a95,3.3128338267455986
d4b4d0d3f0b9f12ad853,3.5679681952212854
591be0bd000288c3d4b6,3.6874691623460323
9da36a4e77afa0c9f60f,3.392581352096563
7b7f9fc08d73390cc657,3.5886197831687876
171a6bebfc01a134f2e0,3.4596279513256314
40dc29f67d3a0ea205e4,2.35815726
5d3c194be290f2c96d77,3.501184829515036
4fb57d342dff7129a443,2.818322999569259
8dccb5cd67bdc8cc18cd,3.305276423219192
1fd103e8be8beaf4b38e,3.602943660975848
40b1a18c6ace2fef73a2,3.131159433507588
78b5f15022b9debd33e4,3.2818870195727565
9bb5593589a9cf2ebb47,3.5013841092030513
61576e7b94178311e67d,3.2074414581408566
105afdef86e986ef71fc,3.2308724529473727
71e36ceb820c052c9e79,3.5659906142327165
6769267e12182afa549a,3.565898308235856
7aea3090c4e2934cf740,3.424065282101194
e745d03ea97e80b218d9,3.4988421499534623
180d0eb23bebb3beeeba,3.233395910980342
235a38131ca4c3b83ba6,3.3935598287440585
7940328321deeef0cf0b,3.743279871309148
eda94f427518b218ca92,3.383428291175187
8993df6c2e410dbdb754,3.3530851040391143
598a18338c72fa41f2ce,3.3878797103223075
762a0e7f473488afd977,3.3423746630427646
366960eca914f11a9ca9,3.1634145369236317
6058363b49731b7b47d9,3.3448383903902994
3608b9cfbdb821ac0ae5,3.4148205580972126
4719ab8e0d1c1381f1e2,3.653655391163557
3d5ec8b2cdf122ef075e,3.5032899515121625
ec26dbc067bbaf6b079e,3.2169550403689233
d0ea71633b479a1528d3,3.2229086440099244
e692478d4822fc13d931,3.4380998391752473
