学生ID,综合GPA
1351e2a8ee9140935e5e,3.68193223205118
6dfd920349b8a916ac22,3.670994975080365
2180875a7b5c7dda9718,3.4406114833205796
ef1a837655081da642e6,3.661810350032769
8890952ff9a4e20993c9,3.3221952087265167
ed1f9062e86a79c7a2af,3.5874012867441873
1cf7548cc40b0b79f64e,3.1921295980453284
031bd3bb008fb4f2c112,3.5556791588768224
fefcaf838ab0e8212dfd,3.2635145898299722
9168ab8d7845669a2127,3.474414471725165
f101cb94b348c2205ad6,3.5563111137695422
b16b6ed24e53f9fea4dd,3.6551042570773458
e8ee570ea57f4b778139,3.40755404284359
5bb54454cc5efad653b9,3.481405446570797
9222399166e4c44b283d,3.226129101399666
7e059d4e198ccf274add,3.4658199832576635
6bda9c2b8a031cfe4803,3.467964631396778
2d9baf59b9c182420aef,3.3239323306641895
daea515547958f68fe05,3.6111521268614934
093ca7c821652c08240e,3.3678126246053335
38a0e9d389400ae2c264,3.410897654951423
424f122d6bbaf7c74875,3.5330846516141383
12e5361247ada675ad0b,3.315841807781104
f7526c4b0544a70f581e,3.477379324286318
a4aa551a9c98177255e3,3.4611486397669475
e3d01867f48e5ecfd3d2,3.5882662873596
fa7f80a5d945943e12d6,3.1683941034152063
304492d18a311aba8111,3.647405481074351
426ad57c0a9a3222c1b5,3.593652125456469
b666761dd6fc0c0be18d,3.213062159608117
7bbb8eea0dd7d0de5a59,3.4369500024360278
adab9018092caf697aec,3.565415989849919
ffc348c87d06e6408336,3.4738574677865692
69a2186136e1155f3c1c,3.424021097529833
62f22a4e6b783dcebfcc,3.12185069128756
276ba370b101f605b53a,3.8324867958277373
6f7347f6eed315786869,3.6716521491299208
93f11e5c0bf33b5248ff,3.6592382492224003
34f0c17b7a9f78536dbd,3.225682741555591
5d78924134f8a62a8cb2,3.3206984824234755
6aa9b40b0892845670c3,3.4541397888650245
cc637c88352211aaecc9,3.0820169957255734
9bfe7b6e13443cc7346c,3.4883347821694235
7b66b76aac857824b75a,3.5790424489344925
311061291a8a0d341365,3.933249649083253
44b53c165b6aa2ccd535,3.2206809233698888
304d8513b85b2c35210e,3.4779620727616622
8769068b2c46220454c4,3.5724469078859986
bc29208a3bfd2ea49d2c,3.6148548761380157
4ba3813bf8bd5d313590,3.2575900216437983
b20b5976497a1ffeebe6,3.785195904753941
75ace52f4f0b7823d978,3.5227724065663804
dcaab860589bdf558a95,3.495445400025803
d4b4d0d3f0b9f12ad853,3.6134691258203953
591be0bd000288c3d4b6,3.5879490327987273
9da36a4e77afa0c9f60f,3.480025063653901
7b7f9fc08d73390cc657,3.654726955170201
171a6bebfc01a134f2e0,3.4903783468841514
40dc29f67d3a0ea205e4,3.584083
5d3c194be290f2c96d77,3.4998084358055515
4fb57d342dff7129a443,2.8339028050643194
8dccb5cd67bdc8cc18cd,3.2971143506820777
1fd103e8be8beaf4b38e,3.6345779064273636
40b1a18c6ace2fef73a2,3.3060692490079022
78b5f15022b9debd33e4,3.386893708240156
9bb5593589a9cf2ebb47,3.583910951944743
61576e7b94178311e67d,3.2592822703733866
105afdef86e986ef71fc,3.3179563141315214
71e36ceb820c052c9e79,3.558889174854789
6769267e12182afa549a,3.5671672877815013
7aea3090c4e2934cf740,3.4294701213004277
e745d03ea97e80b218d9,3.6423450489046756
180d0eb23bebb3beeeba,3.1374252424488285
235a38131ca4c3b83ba6,3.3075335987429924
7940328321deeef0cf0b,3.668777971540406
eda94f427518b218ca92,3.558749213422132
8993df6c2e410dbdb754,3.524287743736224
598a18338c72fa41f2ce,3.4242298879733895
762a0e7f473488afd977,3.359909778190053
366960eca914f11a9ca9,3.261358569118796
6058363b49731b7b47d9,3.4326108461972
3608b9cfbdb821ac0ae5,3.44417445795714
4719ab8e0d1c1381f1e2,3.7171852660384257
3d5ec8b2cdf122ef075e,3.3008278432967355
ec26dbc067bbaf6b079e,3.3542039746499697
d0ea71633b479a1528d3,3.3995245936086835
e692478d4822fc13d931,3.5348616307575362
971e495b8a2ee5afcf6f,3.569217422172229
dbe83b6fbc611a84cf78,3.508736220187453
3e2855149848b6774a19,3.4338163141017883
e45f891a35ec8e66d989,3.503789209689531
a56700354881812b5bdd,3.4022230226844314
1533afb2e9e8c7eb8695,3.703319323023549
c7948f13ae58a2730aac,3.4679611280734424
1987012dd922c70ad4ea,3.4821936358564614
b064d21a1047602daa99,3.607209057047611
0b6bcfd90c44170bf15e,3.4179030478810812
d7082bf936d2888127d5,3.4504381633267736
9fc2660d7fa7702a402b,3.60731290577895
c9892c6a398228184ad2,3.662530389360038
36a656a616bd218786fe,3.4805600836665613
77b0ad43dca15956c73e,3.531370620440911
15dea2af09370689dba0,3.2481919044003202
fdba8a1cadd7d4ad8cee,3.3779766753979983
315c1a6f0c46fe4273cf,3.33884871150363
13d1d97002aac017e86a,3.3414896751278214
de24917d671e95a1e9dc,3.5808246505577417
1aa79a09e52026162d81,3.520338833733547
c1a9ab9f2fc95af22f11,3.3468435492104733
ebe7fc2af65b482c3089,3.2409672969274723
d707d60f59dc3b3de193,3.4271979324505475
dc229a85d700b2066dd0,3.4197434977286605
caafdc2679c2c1d5e039,3.5046909274252105
6278435d824ee73328e9,3.755056242807706
ee37bbf05ae6ba5354a6,3.2741893309638925
bcbdf7054df36f10beb9,3.5599018302003627
8cb45f6ff0bad82debea,3.576574901285376
ba18c4b2c87bdacbc21b,3.5806971547731106
e57ec6a60e7f1b03ad19,3.591648859087008
be83251c1929f081651c,3.392637602568019
fa035e495f1f264228f3,3.615123282630946
1b8fecce8e3dcae0a726,3.2839291623862144
1a4f62530f7ce28493c5,3.5006765114654836
a3e0244d7ee96bd83a72,3.3981407546566125
174d9191bf59551e7bdd,3.508308102062882
60efbd4537f2bb81156d,3.724998454043371
cc0e9ff799108dff607e,3.6649190480063165
c8b888c1efb6cbaf6cf2,3.4308701484982453
993b38232a9efe7e537c,3.474200092666279
cfcf83a4bd8e8ffc3352,3.54315511991361
7eca82a2a35ba641f1a9,3.540579626101197
1baceefd07e1e42dbf5c,3.5541841264326575
165c0d283fd88a23e4cd,3.7245863938038557
ec236ed18a239566e3af,3.5416475766001714
6d0a23970d36a81787a1,3.389186954270272
233291772cc6702282b7,3.485983354810628
44104ab93bf0e4794243,3.3183270380203993
be89da9c65dec5759141,3.4503522979480774
e8a82075a1d20e16a2d4,3.2646266345111368
2e34742c3fcc3e4d0abd,3.635862338672987
e5be8f33b7793d1cce91,3.6462920761034656
1d9259cb2748fa4d9d40,3.641344975766623
f3d83da198e1559b916c,3.5118091989133866
648b43e9f93ff2b3c45d,3.315210093562732
0788335bad50c0d09f26,3.2028618577890855
6c1e01fc766e3ed6479e,3.520687337808015
cdebe3a77558226036b1,3.504222372945833
ddb6a84a4cb58ac6e9db,3.651266995603713
272dab9028a1ef1b2af2,3.420600381220046
1b8c0e08d66e1c2cc010,3.4327430198654856
07d4c193d72f5d600024,3.5443688409896374
83a0b0241400892b2769,3.727763163717505
f95a50f29791321adcaa,3.3793429857156587
c6c4b0142324af7d98ec,3.488555623343922
1a7291f3e32618405c80,3.518743861714504
7da5042c4a30c99d69ba,3.326672935365095
81602a9ce7ef395a9abd,3.450288587307157
b4c16c4421abcfbd1e9a,3.5013603732358414
487b05b788e8bdf04254,3.5931420941536505
9d2e09326d3f5997dd5c,3.2044208527846036
83c8ce6c5a021ed4609c,3.468432445107476
b080c79fae75f4bf9955,3.2189915459039184
eafa729e12752eb69237,3.54523922799782
cefb6687a634158f6b28,3.5282812827142163
79f938852a6a1811d8ea,3.63070560433062
2e4e02158c044e157fcc,3.6069796955390645
903fc6d6ada3f45a92e8,3.5534738059125566
5458937d7413a54ffe92,3.380967418774228
e37cdcc74b28c66bc16d,3.481394964532548
7777fd782a9c95c79180,3.5194154112868823
e43af9481d6393401c47,3.4619824926034353
5609ad8cda829dc490d9,3.6428314359869356
c052561b89e4bfc26e27,3.2731740164516285
83d57c8614e71301db72,3.653061129556395
ce460dfd8ceadfc44f74,3.705271025182512
9ed82b9d66fdd43e6d29,3.0601508438406686
5abad4114e4ebd22b0d2,3.659389500647287
2cc8f49e78ba0c18f30e,3.5831595646903507
cafe096c55b17fe6c2e9,3.502616293378388
c37788c1f7c58bc27ece,3.3987743658936864
ff94103dac5fa9ecd598,3.522709057133877
dee06e834b29bafcb6d5,3.559405475176721
0a4f6df146781522d08f,3.322628369662489
7099c17dbdf5fb8dab3b,3.7478352371351695
42959b2157ce578fd46f,3.4241457068189742
ec97cf332f1a1e23e8af,2.856833714559775
61615d0f5f745d43a528,3.372695830540562
5dd10c8ed7eb1f0e2d38,3.2916808675921914
8849b54225417720f3eb,3.092570960499615
a0ef5c59dc2e04a8227f,3.2743961677278364
9cbb8f8b9b85b4ea12cc,3.4745974698960698
b7dda1219d73bb6052ab,3.422987585674787
5667c0be63e1bccfabcb,3.277544650392545
0c049c825be79fbe455f,3.5797605503372836
46a3baab0bcb5614f371,3.66106036853863
27067bf485dc55fffb9f,3.6310966815450563
4eab811eae008da7e033,3.708369572459544
6a00afaa904f440e40f1,3.460692799241902
