学生ID,综合GPA
1351e2a8ee9140935e5e,3.7207667540518883
6dfd920349b8a916ac22,3.412693944349444
2180875a7b5c7dda9718,3.419081994108576
ef1a837655081da642e6,3.579443182207355
8890952ff9a4e20993c9,3.422427754936828
ed1f9062e86a79c7a2af,3.619970413238492
1cf7548cc40b0b79f64e,3.097073976087376
031bd3bb008fb4f2c112,3.454491418405781
fefcaf838ab0e8212dfd,3.1651955811040917
9168ab8d7845669a2127,3.692758712200597
f101cb94b348c2205ad6,3.494300559417436
b16b6ed24e53f9fea4dd,3.487270337408419
e8ee570ea57f4b778139,3.5296958476223614
5bb54454cc5efad653b9,3.448421589260722
9222399166e4c44b283d,3.1525105096737853
7e059d4e198ccf274add,3.329725440797852
6bda9c2b8a031cfe4803,3.539693348196783
2d9baf59b9c182420aef,3.3047215977183697
daea515547958f68fe05,3.5347770929473645
093ca7c821652c08240e,3.3039977940394234
38a0e9d389400ae2c264,3.395758665696998
424f122d6bbaf7c74875,3.4697462284290674
12e5361247ada675ad0b,3.4653037772603015
f7526c4b0544a70f581e,3.396976972856339
a4aa551a9c98177255e3,3.447470122130767
e3d01867f48e5ecfd3d2,3.479728205371705
fa7f80a5d945943e12d6,3.077577510227769
304492d18a311aba8111,3.525359429789955
426ad57c0a9a3222c1b5,3.5118598480740197
b666761dd6fc0c0be18d,3.2027337989277025
7bbb8eea0dd7d0de5a59,3.2145633947213508
adab9018092caf697aec,3.494099216161966
ffc348c87d06e6408336,3.5796647153673953
69a2186136e1155f3c1c,3.130829552202648
62f22a4e6b783dcebfcc,3.3372378474071267
276ba370b101f605b53a,3.6159014540175693
6f7347f6eed315786869,3.4732504906967856
93f11e5c0bf33b5248ff,3.5806709905807286
34f0c17b7a9f78536dbd,3.278113988638481
5d78924134f8a62a8cb2,3.4587625222080445
6aa9b40b0892845670c3,3.3063735344610405
cc637c88352211aaecc9,3.058804972460043
9bfe7b6e13443cc7346c,3.3897017512208447
7b66b76aac857824b75a,3.5951336528950444
311061291a8a0d341365,3.1600833565054383
44b53c165b6aa2ccd535,2.862455637077099
304d8513b85b2c35210e,3.5266809692750947
8769068b2c46220454c4,3.437955320803071
bc29208a3bfd2ea49d2c,3.6741066268577134
4ba3813bf8bd5d313590,3.3822265779516507
b20b5976497a1ffeebe6,3.6814179158980505
75ace52f4f0b7823d978,3.4682098216522164
dcaab860589bdf558a95,3.2848686996355805
d4b4d0d3f0b9f12ad853,3.487554251672273
591be0bd000288c3d4b6,3.7539830099598293
9da36a4e77afa0c9f60f,3.455891868558944
7b7f9fc08d73390cc657,3.6014989149693912
171a6bebfc01a134f2e0,3.2978768451833376
40dc29f67d3a0ea205e4,3.584083
5d3c194be290f2c96d77,3.4760079831400748
4fb57d342dff7129a443,2.8054764969543027
8dccb5cd67bdc8cc18cd,3.238402453460737
1fd103e8be8beaf4b38e,3.6133518811451264
40b1a18c6ace2fef73a2,3.0773895485214697
78b5f15022b9debd33e4,3.3290028537450738
9bb5593589a9cf2ebb47,3.525083270616846
61576e7b94178311e67d,3.0956369795738947
105afdef86e986ef71fc,3.192275499278789
71e36ceb820c052c9e79,3.599545380789773
6769267e12182afa549a,3.6362108067862415
7aea3090c4e2934cf740,3.3793069915879403
e745d03ea97e80b218d9,3.512200238175854
180d0eb23bebb3beeeba,3.17892596075769
235a38131ca4c3b83ba6,3.4008892610643855
7940328321deeef0cf0b,3.6616979403523633
eda94f427518b218ca92,3.4466102589361824
8993df6c2e410dbdb754,3.352985220530144
598a18338c72fa41f2ce,3.389271271979167
762a0e7f473488afd977,3.3537797681081383
366960eca914f11a9ca9,3.216021005330159
6058363b49731b7b47d9,3.444764928125139
3608b9cfbdb821ac0ae5,3.4529131022730404
4719ab8e0d1c1381f1e2,3.759078598287269
3d5ec8b2cdf122ef075e,3.4876045288290114
ec26dbc067bbaf6b079e,3.231299581849834
d0ea71633b479a1528d3,3.264903233596308
e692478d4822fc13d931,3.3906926009119513
971e495b8a2ee5afcf6f,3.2047535048782616
dbe83b6fbc611a84cf78,3.471430649115939
3e2855149848b6774a19,3.3158208149350026
e45f891a35ec8e66d989,3.3532463221107602
a56700354881812b5bdd,3.5021806493589986
1533afb2e9e8c7eb8695,3.589429048060789
c7948f13ae58a2730aac,3.4826096900636023
1987012dd922c70ad4ea,3.3868040867838562
b064d21a1047602daa99,3.700423346751253
0b6bcfd90c44170bf15e,3.388534042502642
d7082bf936d2888127d5,3.3733471770965844
9fc2660d7fa7702a402b,3.421722771432315
c9892c6a398228184ad2,3.62942681839178
36a656a616bd218786fe,3.38168056182196
77b0ad43dca15956c73e,3.5150482921543444
15dea2af09370689dba0,3.1619541486045915
fdba8a1cadd7d4ad8cee,3.3329986264010434
315c1a6f0c46fe4273cf,3.286953856597856
13d1d97002aac017e86a,3.1703059175153765
de24917d671e95a1e9dc,3.503439219228376
1aa79a09e52026162d81,3.4189420811136215
c1a9ab9f2fc95af22f11,3.368431316548894
ebe7fc2af65b482c3089,3.3334762123582156
d707d60f59dc3b3de193,3.487449027938499
dc229a85d700b2066dd0,3.324714997980193
caafdc2679c2c1d5e039,3.290752206260074
6278435d824ee73328e9,3.592287475355616
ee37bbf05ae6ba5354a6,3.227777718540176
bcbdf7054df36f10beb9,3.466872297822156
8cb45f6ff0bad82debea,3.4192912816752683
ba18c4b2c87bdacbc21b,3.4943221067092156
e57ec6a60e7f1b03ad19,3.510149955903148
be83251c1929f081651c,3.360541023904138
fa035e495f1f264228f3,3.5576980397141345
1b8fecce8e3dcae0a726,3.10036927604466
1a4f62530f7ce28493c5,3.3468587312744345
a3e0244d7ee96bd83a72,3.328710894279907
174d9191bf59551e7bdd,3.455318389730186
60efbd4537f2bb81156d,3.6968614497552448
cc0e9ff799108dff607e,3.6188122703269365
c8b888c1efb6cbaf6cf2,3.533455276078685
993b38232a9efe7e537c,3.5191201197380693
cfcf83a4bd8e8ffc3352,3.5410505556212577
7eca82a2a35ba641f1a9,3.606369126212895
