学生ID,综合GPA
1351e2a8ee9140935e5e,3.727102436355146
6dfd920349b8a916ac22,3.4405356140615195
2180875a7b5c7dda9718,3.4170763267864963
ef1a837655081da642e6,3.641340726922059
8890952ff9a4e20993c9,3.412203549270212
ed1f9062e86a79c7a2af,3.5670052460054635
1cf7548cc40b0b79f64e,3.052652710132022
031bd3bb008fb4f2c112,3.4563906569120766
fefcaf838ab0e8212dfd,3.1687478649348226
9168ab8d7845669a2127,3.679116467450283
f101cb94b348c2205ad6,3.4854738134902186
b16b6ed24e53f9fea4dd,3.458896364883002
e8ee570ea57f4b778139,3.518704927484411
5bb54454cc5efad653b9,3.4239733489285524
9222399166e4c44b283d,3.1460069897495426
7e059d4e198ccf274add,3.3252015781889446
6bda9c2b8a031cfe4803,3.492261838353111
2d9baf59b9c182420aef,3.286798657081334
daea515547958f68fe05,3.529722599170157
093ca7c821652c08240e,3.295395891195812
38a0e9d389400ae2c264,3.4214781908301775
424f122d6bbaf7c74875,3.467763044964656
12e5361247ada675ad0b,3.484004150753437
f7526c4b0544a70f581e,3.4286651415922647
a4aa551a9c98177255e3,3.429258234762842
e3d01867f48e5ecfd3d2,3.517997726005612
fa7f80a5d945943e12d6,3.0096249818774155
304492d18a311aba8111,3.5896900236213187
426ad57c0a9a3222c1b5,3.4861931567321136
b666761dd6fc0c0be18d,3.251238359701687
7bbb8eea0dd7d0de5a59,3.212651477502668
adab9018092caf697aec,3.5026639471952867
ffc348c87d06e6408336,3.5662995683822247
69a2186136e1155f3c1c,3.1126943917139975
62f22a4e6b783dcebfcc,3.3106054343702445
276ba370b101f605b53a,3.62093425000598
6f7347f6eed315786869,3.491315636501052
93f11e5c0bf33b5248ff,3.6339576375133795
34f0c17b7a9f78536dbd,3.278799858435901
5d78924134f8a62a8cb2,3.4537684615927327
6aa9b40b0892845670c3,3.3761270246443957
cc637c88352211aaecc9,3.0342579393821505
9bfe7b6e13443cc7346c,3.3572350175670107
7b66b76aac857824b75a,3.5783773363681437
311061291a8a0d341365,3.184392739811842
44b53c165b6aa2ccd535,2.839033324265592
304d8513b85b2c35210e,3.512549942090006
8769068b2c46220454c4,3.4653923128680946
bc29208a3bfd2ea49d2c,3.6863485936612053
