学生ID,综合GPA
1351e2a8ee9140935e5e,3.7262643746896464
6dfd920349b8a916ac22,3.4537911514018664
2180875a7b5c7dda9718,3.40078179939129
ef1a837655081da642e6,3.618881510486145
8890952ff9a4e20993c9,3.3942434969615083
ed1f9062e86a79c7a2af,3.5682731288140936
1cf7548cc40b0b79f64e,3.065409968296043
031bd3bb008fb4f2c112,3.450102735606673
fefcaf838ab0e8212dfd,3.147914951371386
9168ab8d7845669a2127,3.7071443926299428
f101cb94b348c2205ad6,3.4884983539753347
b16b6ed24e53f9fea4dd,3.4468898596528748
e8ee570ea57f4b778139,3.5204442040853605
5bb54454cc5efad653b9,3.4260677564162765
9222399166e4c44b283d,3.1536635919439857
7e059d4e198ccf274add,3.3220938912759324
6bda9c2b8a031cfe4803,3.488811233225426
2d9baf59b9c182420aef,3.2706700902931063
daea515547958f68fe05,3.513770448448274
093ca7c821652c08240e,3.319211480347165
38a0e9d389400ae2c264,3.4185524602389163
424f122d6bbaf7c74875,3.461210975604066
12e5361247ada675ad0b,3.501166487749161
f7526c4b0544a70f581e,3.411934032339997
a4aa551a9c98177255e3,3.4260855441085116
e3d01867f48e5ecfd3d2,3.5167241079557487
fa7f80a5d945943e12d6,3.0097917847983675
304492d18a311aba8111,3.5846548795238116
426ad57c0a9a3222c1b5,3.4879869561222283
b666761dd6fc0c0be18d,3.2469346507164647
7bbb8eea0dd7d0de5a59,3.2134120992873583
adab9018092caf697aec,3.5363289280817187
ffc348c87d06e6408336,3.5683630766477
69a2186136e1155f3c1c,3.1894757907399627
62f22a4e6b783dcebfcc,3.303246278345328
276ba370b101f605b53a,3.616213533035467
6f7347f6eed315786869,3.489807198443013
93f11e5c0bf33b5248ff,3.6674408180389544
34f0c17b7a9f78536dbd,3.3075713727156995
5d78924134f8a62a8cb2,3.4595864633379527
6aa9b40b0892845670c3,3.420709231055849
cc637c88352211aaecc9,3.145569966353637
9bfe7b6e13443cc7346c,3.3543040752205777
7b66b76aac857824b75a,3.577095720230978
311061291a8a0d341365,3.2348231473052995
44b53c165b6aa2ccd535,2.8327682552608526
304d8513b85b2c35210e,3.5250102974472695
8769068b2c46220454c4,3.463840309525284
bc29208a3bfd2ea49d2c,3.6781775171595967
4ba3813bf8bd5d313590,3.4293042082097753
b20b5976497a1ffeebe6,3.667953312396156
75ace52f4f0b7823d978,3.414296702334248
dcaab860589bdf558a95,3.3097282795278495
d4b4d0d3f0b9f12ad853,3.495564170825816
591be0bd000288c3d4b6,3.7631097743128255
9da36a4e77afa0c9f60f,3.4453832386421888
7b7f9fc08d73390cc657,3.562300780414817
171a6bebfc01a134f2e0,3.374466799506062
40dc29f67d3a0ea205e4,3.584083
5d3c194be290f2c96d77,3.5068124125001603
4fb57d342dff7129a443,2.710065676585163
8dccb5cd67bdc8cc18cd,3.189082606001067
1fd103e8be8beaf4b38e,3.6674387747482062
40b1a18c6ace2fef73a2,3.106783107887816
78b5f15022b9debd33e4,3.35281725182939
9bb5593589a9cf2ebb47,3.5140669091593835
61576e7b94178311e67d,3.0833056477406977
105afdef86e986ef71fc,3.1523370998855995
71e36ceb820c052c9e79,3.607204573553241
6769267e12182afa549a,3.618803938992658
7aea3090c4e2934cf740,3.415865000405142
e745d03ea97e80b218d9,3.50096341568265
180d0eb23bebb3beeeba,3.21861126809128
235a38131ca4c3b83ba6,3.3906466585871344
7940328321deeef0cf0b,3.7096361801996887
eda94f427518b218ca92,3.4298226873893682
8993df6c2e410dbdb754,3.3628690746759413
598a18338c72fa41f2ce,3.3807063907505643
762a0e7f473488afd977,3.3669137144882098
366960eca914f11a9ca9,3.2404882417479786
6058363b49731b7b47d9,3.4546111551472745
3608b9cfbdb821ac0ae5,3.447084733539353
4719ab8e0d1c1381f1e2,3.7493659661391496
3d5ec8b2cdf122ef075e,3.4909034392919374
ec26dbc067bbaf6b079e,3.22091864270457
d0ea71633b479a1528d3,3.1663704233635257
e692478d4822fc13d931,3.4031474216997326
971e495b8a2ee5afcf6f,3.277908946184531
dbe83b6fbc611a84cf78,3.434113893569063
3e2855149848b6774a19,3.295848053358777
e45f891a35ec8e66d989,3.3833884295458954
a56700354881812b5bdd,3.5193435923884246
1533afb2e9e8c7eb8695,3.5952735816092596
c7948f13ae58a2730aac,3.44956968763841
1987012dd922c70ad4ea,3.3767514335447473
b064d21a1047602daa99,3.7529360576193413
0b6bcfd90c44170bf15e,3.3603666477993377
d7082bf936d2888127d5,3.381685764777671
9fc2660d7fa7702a402b,3.4349994826447836
c9892c6a398228184ad2,3.617512629940999
36a656a616bd218786fe,3.415530550842134
77b0ad43dca15956c73e,3.506156407543736
15dea2af09370689dba0,3.144402505154259
fdba8a1cadd7d4ad8cee,3.312987768750409
315c1a6f0c46fe4273cf,3.2645157107656453
13d1d97002aac017e86a,3.16016908630767
de24917d671e95a1e9dc,3.495673162872139
1aa79a09e52026162d81,3.3881691901928774
c1a9ab9f2fc95af22f11,3.334772175028049
ebe7fc2af65b482c3089,3.325774509951406
d707d60f59dc3b3de193,3.4583702060220465
dc229a85d700b2066dd0,3.3449705054038534
caafdc2679c2c1d5e039,3.2863033763638394
6278435d824ee73328e9,3.6444474727014406
ee37bbf05ae6ba5354a6,3.3011882972221827
bcbdf7054df36f10beb9,3.4439807991673983
8cb45f6ff0bad82debea,3.4558035914361755
ba18c4b2c87bdacbc21b,3.476689616171269
e57ec6a60e7f1b03ad19,3.4790389591921493
be83251c1929f081651c,3.3538625443708066
fa035e495f1f264228f3,3.5413088995772846
1b8fecce8e3dcae0a726,3.068433883707167
1a4f62530f7ce28493c5,3.342319225916267
a3e0244d7ee96bd83a72,3.366283724053439
174d9191bf59551e7bdd,3.435240556178746
60efbd4537f2bb81156d,3.7378408156084113
cc0e9ff799108dff607e,3.604643042683063
c8b888c1efb6cbaf6cf2,3.562477372341671
993b38232a9efe7e537c,3.5069909166013686
cfcf83a4bd8e8ffc3352,3.547804253745483
7eca82a2a35ba641f1a9,3.650509445691295
1baceefd07e1e42dbf5c,3.395265805142298
165c0d283fd88a23e4cd,3.753398949911399
ec236ed18a239566e3af,3.4348108767956713
6d0a23970d36a81787a1,3.2233230548613334
233291772cc6702282b7,3.547759543531601
44104ab93bf0e4794243,3.179399537482397
be89da9c65dec5759141,3.400798454750252
e8a82075a1d20e16a2d4,3.1393722463929943
2e34742c3fcc3e4d0abd,3.5995434826374977
e5be8f33b7793d1cce91,3.5208796047447435
1d9259cb2748fa4d9d40,3.429242596749259
f3d83da198e1559b916c,3.494118950506495
648b43e9f93ff2b3c45d,3.227516243589493
0788335bad50c0d09f26,3.06155175626054
6c1e01fc766e3ed6479e,3.5106753019781447
cdebe3a77558226036b1,3.5094441172891235
ddb6a84a4cb58ac6e9db,3.585668721451411
272dab9028a1ef1b2af2,3.298172270146378
1b8c0e08d66e1c2cc010,3.4275146734284463
07d4c193d72f5d600024,3.4538428989273067
83a0b0241400892b2769,3.675272221618406
f95a50f29791321adcaa,3.1829459879656676
c6c4b0142324af7d98ec,3.3712476924689683
1a7291f3e32618405c80,3.536125190753765
7da5042c4a30c99d69ba,3.3047710512841237
81602a9ce7ef395a9abd,3.4229412873429257
b4c16c4421abcfbd1e9a,3.3889281920270573
487b05b788e8bdf04254,3.535572913418576
9d2e09326d3f5997dd5c,3.1065507277455224
83c8ce6c5a021ed4609c,3.6010057751972844
b080c79fae75f4bf9955,3.0600397961841894
eafa729e12752eb69237,3.5247030590472197
cefb6687a634158f6b28,3.5199230695854498
79f938852a6a1811d8ea,3.3771183718076516
2e4e02158c044e157fcc,3.4872088826336642
