学生ID,综合GPA
1351e2a8ee9140935e5e,3.7253892365548413
6dfd920349b8a916ac22,3.447892497035385
2180875a7b5c7dda9718,3.4108326219456444
ef1a837655081da642e6,3.6218828513897385
8890952ff9a4e20993c9,3.3867364949670464
ed1f9062e86a79c7a2af,3.609695306175872
1cf7548cc40b0b79f64e,3.093928743586145
031bd3bb008fb4f2c112,3.4468589786655666
fefcaf838ab0e8212dfd,3.18146269786162
9168ab8d7845669a2127,3.673804406307209
f101cb94b348c2205ad6,3.475535203476761
b16b6ed24e53f9fea4dd,3.4585440497635265
e8ee570ea57f4b778139,3.492406034008043
5bb54454cc5efad653b9,3.4596086392862593
9222399166e4c44b283d,3.1513994800373446
7e059d4e198ccf274add,3.322557210632282
6bda9c2b8a031cfe4803,3.4891931769749203
2d9baf59b9c182420aef,3.279753438711373
daea515547958f68fe05,3.5064975892111003
093ca7c821652c08240e,3.3013407469891622
38a0e9d389400ae2c264,3.4158723903579116
424f122d6bbaf7c74875,3.417736785703909
12e5361247ada675ad0b,3.4983109614533796
f7526c4b0544a70f581e,3.4260683451050977
a4aa551a9c98177255e3,3.448698723706332
e3d01867f48e5ecfd3d2,3.5187955780519053
fa7f80a5d945943e12d6,3.011660134624858
304492d18a311aba8111,3.5834734443308087
426ad57c0a9a3222c1b5,3.5347499733093097
b666761dd6fc0c0be18d,3.272375451194249
7bbb8eea0dd7d0de5a59,3.2396297727116643
adab9018092caf697aec,3.5251174720042755
ffc348c87d06e6408336,3.5721328587923495
69a2186136e1155f3c1c,3.2165979023945943
62f22a4e6b783dcebfcc,3.3173017910434073
276ba370b101f605b53a,3.627459125908102
6f7347f6eed315786869,3.4957545113131085
93f11e5c0bf33b5248ff,3.6558904603925577
34f0c17b7a9f78536dbd,3.302035139167932
5d78924134f8a62a8cb2,3.450335817232172
6aa9b40b0892845670c3,3.4048877712578025
cc637c88352211aaecc9,3.135794562584664
9bfe7b6e13443cc7346c,3.3685332512635577
7b66b76aac857824b75a,3.5757471813703607
311061291a8a0d341365,3.270837435117243
44b53c165b6aa2ccd535,2.834255355204859
304d8513b85b2c35210e,3.5280974205981446
8769068b2c46220454c4,3.4918714877330963
bc29208a3bfd2ea49d2c,3.6630030307211405
4ba3813bf8bd5d313590,3.440772429635936
b20b5976497a1ffeebe6,3.6548825916472265
75ace52f4f0b7823d978,3.4752430360836866
dcaab860589bdf558a95,3.3041089216519377
d4b4d0d3f0b9f12ad853,3.512550794656627
591be0bd000288c3d4b6,3.7573018992037843
9da36a4e77afa0c9f60f,3.434582263537159
7b7f9fc08d73390cc657,3.5482691819848453
171a6bebfc01a134f2e0,3.3785987551090595
40dc29f67d3a0ea205e4,3.584083
5d3c194be290f2c96d77,3.5026076780454125
4fb57d342dff7129a443,2.7083343733007075
8dccb5cd67bdc8cc18cd,3.203482085946033
1fd103e8be8beaf4b38e,3.660401271290361
40b1a18c6ace2fef73a2,3.105516583395627
78b5f15022b9debd33e4,3.349226062664232
9bb5593589a9cf2ebb47,3.5108652853914313
61576e7b94178311e67d,3.1728553936502144
105afdef86e986ef71fc,3.1765606381734743
71e36ceb820c052c9e79,3.599267839048269
6769267e12182afa549a,3.613505058038538
7aea3090c4e2934cf740,3.4128764397364115
e745d03ea97e80b218d9,3.499573140444833
180d0eb23bebb3beeeba,3.2243928543333853
235a38131ca4c3b83ba6,3.393588020799775
7940328321deeef0cf0b,3.7089345570070757
eda94f427518b218ca92,3.432178727496526
8993df6c2e410dbdb754,3.359757392442769
598a18338c72fa41f2ce,3.390987784950524
762a0e7f473488afd977,3.365296580476973
366960eca914f11a9ca9,3.2295058455298142
6058363b49731b7b47d9,3.4624161761358248
3608b9cfbdb821ac0ae5,3.4745719030484765
4719ab8e0d1c1381f1e2,3.721491233139094
3d5ec8b2cdf122ef075e,3.489147109187865
ec26dbc067bbaf6b079e,3.2247167849928857
d0ea71633b479a1528d3,3.164007676843185
e692478d4822fc13d931,3.4255072626433654
971e495b8a2ee5afcf6f,3.2733256739097967
dbe83b6fbc611a84cf78,3.4499729890769473
3e2855149848b6774a19,3.30573544466568
e45f891a35ec8e66d989,3.37119897530992
a56700354881812b5bdd,3.500505620660533
1533afb2e9e8c7eb8695,3.613756788683984
c7948f13ae58a2730aac,3.438726484418245
1987012dd922c70ad4ea,3.3831475235850186
b064d21a1047602daa99,3.72810252109398
0b6bcfd90c44170bf15e,3.400307990054179
d7082bf936d2888127d5,3.407346946364197
9fc2660d7fa7702a402b,3.4410076623665113
c9892c6a398228184ad2,3.608494163146442
36a656a616bd218786fe,3.4272638408869693
77b0ad43dca15956c73e,3.5055438201244633
15dea2af09370689dba0,3.168691017165389
fdba8a1cadd7d4ad8cee,3.313708734416262
315c1a6f0c46fe4273cf,3.305730405174873
13d1d97002aac017e86a,3.187839500610627
de24917d671e95a1e9dc,3.508260290255888
1aa79a09e52026162d81,3.4017218990361835
c1a9ab9f2fc95af22f11,3.3408328915187577
ebe7fc2af65b482c3089,3.31161054573423
d707d60f59dc3b3de193,3.460295270153106
dc229a85d700b2066dd0,3.331436209578474
caafdc2679c2c1d5e039,3.318625196029263
6278435d824ee73328e9,3.635867935400345
ee37bbf05ae6ba5354a6,3.306075755058044
bcbdf7054df36f10beb9,3.4639393905364297
8cb45f6ff0bad82debea,3.4623371521863917
ba18c4b2c87bdacbc21b,3.487570012114031
e57ec6a60e7f1b03ad19,3.4812757531500087
be83251c1929f081651c,3.362146395567367
fa035e495f1f264228f3,3.537978154367715
1b8fecce8e3dcae0a726,3.0946734849323616
1a4f62530f7ce28493c5,3.3612480323765106
a3e0244d7ee96bd83a72,3.372193534439186
174d9191bf59551e7bdd,3.4195633704998523
