学生ID,综合GPA
1351e2a8ee9140935e5e,3.646869967181966
6dfd920349b8a916ac22,3.45248833676781
2180875a7b5c7dda9718,3.4565079608616607
ef1a837655081da642e6,3.5716079074622034
8890952ff9a4e20993c9,3.416968531936131
ed1f9062e86a79c7a2af,3.602925850880944
1cf7548cc40b0b79f64e,3.1204177655643375
031bd3bb008fb4f2c112,3.5176116963616693
fefcaf838ab0e8212dfd,3.1904229046062484
9168ab8d7845669a2127,3.65904212681054
f101cb94b348c2205ad6,3.473383656144407
b16b6ed24e53f9fea4dd,3.4437451177783673
e8ee570ea57f4b778139,3.5614044053825684
5bb54454cc5efad653b9,3.442622938873393
9222399166e4c44b283d,3.147123173847514
7e059d4e198ccf274add,3.3415246696195866
6bda9c2b8a031cfe4803,3.5273058456049724
2d9baf59b9c182420aef,3.2519668397825825
daea515547958f68fe05,3.5548193587771726
093ca7c821652c08240e,3.2734959787540823
38a0e9d389400ae2c264,3.383116906151483
424f122d6bbaf7c74875,3.4092351839440105
12e5361247ada675ad0b,3.454888516008655
f7526c4b0544a70f581e,3.3690281671841134
a4aa551a9c98177255e3,3.4150658018090656
e3d01867f48e5ecfd3d2,3.458288268299322
fa7f80a5d945943e12d6,3.098075990061242
304492d18a311aba8111,3.5464836272416593
426ad57c0a9a3222c1b5,3.4942305379246097
b666761dd6fc0c0be18d,3.207356270158125
7bbb8eea0dd7d0de5a59,3.2373847764279056
adab9018092caf697aec,3.5409491322876776
ffc348c87d06e6408336,3.558878599222062
69a2186136e1155f3c1c,3.096053806397576
62f22a4e6b783dcebfcc,3.3209423945120395
276ba370b101f605b53a,3.6134009956860607
6f7347f6eed315786869,3.4315571097419593
93f11e5c0bf33b5248ff,3.569515080554697
34f0c17b7a9f78536dbd,3.2852986806559477
5d78924134f8a62a8cb2,3.485481054589985
6aa9b40b0892845670c3,3.3098864225294657
cc637c88352211aaecc9,3.102904881871595
9bfe7b6e13443cc7346c,3.4359104950363135
7b66b76aac857824b75a,3.5761041578101955
311061291a8a0d341365,3.2765671224605306
44b53c165b6aa2ccd535,2.9323806505921275
304d8513b85b2c35210e,3.523743342159691
8769068b2c46220454c4,3.4423831928320494
bc29208a3bfd2ea49d2c,3.650958772164935
4ba3813bf8bd5d313590,3.422543739243866
b20b5976497a1ffeebe6,3.6698742813608103
75ace52f4f0b7823d978,3.5114924195153345
dcaab860589bdf558a95,3.3684639882587066
d4b4d0d3f0b9f12ad853,3.467999537393137
591be0bd000288c3d4b6,3.7291125316386613
9da36a4e77afa0c9f60f,3.475979132360707
7b7f9fc08d73390cc657,3.6130857329196076
171a6bebfc01a134f2e0,3.2704564717297666
40dc29f67d3a0ea205e4,3.584083
5d3c194be290f2c96d77,3.459187692286023
4fb57d342dff7129a443,2.76363005435916
8dccb5cd67bdc8cc18cd,3.22805155092733
1fd103e8be8beaf4b38e,3.5945149036716666
40b1a18c6ace2fef73a2,3.123232321543532
78b5f15022b9debd33e4,3.2971377373900963
9bb5593589a9cf2ebb47,3.574143038816831
61576e7b94178311e67d,3.1565420532177124
105afdef86e986ef71fc,3.2442725741717524
71e36ceb820c052c9e79,3.5468555026043225
6769267e12182afa549a,3.6377251219564415
7aea3090c4e2934cf740,3.4028207628417184
e745d03ea97e80b218d9,3.517931400045281
180d0eb23bebb3beeeba,3.19569282822291
235a38131ca4c3b83ba6,3.364048088159258
7940328321deeef0cf0b,3.6562738772646477
eda94f427518b218ca92,3.393776364579458
