学生ID,综合GPA
1351e2a8ee9140935e5e,3.7176333806796453
6dfd920349b8a916ac22,3.4380637057522137
2180875a7b5c7dda9718,3.4069984025166042
ef1a837655081da642e6,3.60628347694564
8890952ff9a4e20993c9,3.381872225118045
ed1f9062e86a79c7a2af,3.5921178285363964
1cf7548cc40b0b79f64e,3.0956213879759424
031bd3bb008fb4f2c112,3.461834017506819
fefcaf838ab0e8212dfd,3.14949156641503
9168ab8d7845669a2127,3.6833200002778104
f101cb94b348c2205ad6,3.477198647155191
b16b6ed24e53f9fea4dd,3.4633961521628147
e8ee570ea57f4b778139,3.487883002069239
5bb54454cc5efad653b9,3.443818253598206
9222399166e4c44b283d,3.157193412113795
7e059d4e198ccf274add,3.3332395296002866
6bda9c2b8a031cfe4803,3.499769955696395
2d9baf59b9c182420aef,3.2826740607756535
daea515547958f68fe05,3.504395055784739
093ca7c821652c08240e,3.30575430502613
38a0e9d389400ae2c264,3.3854013147714466
424f122d6bbaf7c74875,3.439240182501574
12e5361247ada675ad0b,3.5166630947494184
f7526c4b0544a70f581e,3.364923897275554
a4aa551a9c98177255e3,3.4354573493733986
e3d01867f48e5ecfd3d2,3.525263803972443
fa7f80a5d945943e12d6,3.0526105718860004
304492d18a311aba8111,3.5831648820316357
426ad57c0a9a3222c1b5,3.497602492941979
b666761dd6fc0c0be18d,3.2647690195458345
7bbb8eea0dd7d0de5a59,3.242355561889093
adab9018092caf697aec,3.541663064829543
ffc348c87d06e6408336,3.563452812314333
69a2186136e1155f3c1c,3.2091804311021894
62f22a4e6b783dcebfcc,3.322634604854241
276ba370b101f605b53a,3.59317333401144
6f7347f6eed315786869,3.4876892738058234
93f11e5c0bf33b5248ff,3.651373509846242
34f0c17b7a9f78536dbd,3.3065499814550945
5d78924134f8a62a8cb2,3.4531505078096822
6aa9b40b0892845670c3,3.411019920286759
cc637c88352211aaecc9,3.148657260634569
9bfe7b6e13443cc7346c,3.372320199154908
7b66b76aac857824b75a,3.5700417146680143
311061291a8a0d341365,3.2608343277558545
44b53c165b6aa2ccd535,2.851364177836632
304d8513b85b2c35210e,3.5181034792261197
8769068b2c46220454c4,3.4904273111643267
bc29208a3bfd2ea49d2c,3.6466836436316727
4ba3813bf8bd5d313590,3.427203752778515
b20b5976497a1ffeebe6,3.6618591234014954
75ace52f4f0b7823d978,3.478754527495141
dcaab860589bdf558a95,3.3036620106691537
d4b4d0d3f0b9f12ad853,3.5070240565848585
591be0bd000288c3d4b6,3.75360648224398
9da36a4e77afa0c9f60f,3.4253038859865415
7b7f9fc08d73390cc657,3.544392128105427
171a6bebfc01a134f2e0,3.381048586976539
40dc29f67d3a0ea205e4,3.584083
5d3c194be290f2c96d77,3.505241832748079
4fb57d342dff7129a443,2.7974187641846426
8dccb5cd67bdc8cc18cd,3.2241809295586163
1fd103e8be8beaf4b38e,3.6641340811057916
40b1a18c6ace2fef73a2,3.111021292828712
78b5f15022b9debd33e4,3.35392892017281
9bb5593589a9cf2ebb47,3.4978489342749204
61576e7b94178311e67d,3.1584776007981024
105afdef86e986ef71fc,3.1697898111864795
71e36ceb820c052c9e79,3.6004465475903955
6769267e12182afa549a,3.6123378970184277
7aea3090c4e2934cf740,3.410079497392617
e745d03ea97e80b218d9,3.496066601361102
180d0eb23bebb3beeeba,3.225407679722542
235a38131ca4c3b83ba6,3.3974676461792535
7940328321deeef0cf0b,3.6996698883799817
eda94f427518b218ca92,3.4217494736569978
8993df6c2e410dbdb754,3.3611972974285504
598a18338c72fa41f2ce,3.3977437412499003
762a0e7f473488afd977,3.328701627560285
366960eca914f11a9ca9,3.2282500043833187
6058363b49731b7b47d9,3.4414485728565087
3608b9cfbdb821ac0ae5,3.4672862750464253
4719ab8e0d1c1381f1e2,3.713033526518929
3d5ec8b2cdf122ef075e,3.504477727778525
ec26dbc067bbaf6b079e,3.2371073569016153
d0ea71633b479a1528d3,3.1831567108696532
e692478d4822fc13d931,3.430831773371822
971e495b8a2ee5afcf6f,3.2717467278223937
dbe83b6fbc611a84cf78,3.424315565812625
3e2855149848b6774a19,3.316140900829256
e45f891a35ec8e66d989,3.3801687999249665
a56700354881812b5bdd,3.5007289071287935
1533afb2e9e8c7eb8695,3.5963750740492393
c7948f13ae58a2730aac,3.4490904655170342
1987012dd922c70ad4ea,3.3903284605018307
b064d21a1047602daa99,3.7052106787958166
0b6bcfd90c44170bf15e,3.385818328391043
d7082bf936d2888127d5,3.3700214917056184
9fc2660d7fa7702a402b,3.3977399988990484
c9892c6a398228184ad2,3.619411289266884
36a656a616bd218786fe,3.402539645857801
